Name,Age,Gender,Location,Education Level,Occupation,Hobbies,Religious Beliefs,Preferred Age Range,Preferred Gender,Extroversion,Agreeableness,Conscientiousness,Neuroticism,Openness to Experience,Smoking Habits,Drinking Habits,Dietary Preferences,Fitness Level,Date of Birth,Zodiac Sign,Past Relationship Experience,Number of Relationships,Important Qualities,Deal Breakers,Relationship Goals,Salary
Travis,56,M,East Katherine,Bachelors,"Conservator, museum/gallery",prevent;shoulder;stay,Buddhist,20-42,F,5,5,2,9,8,No,Yes,Other,5,28/05/1990,Gemini,Yes,4,Kindness;Humor;Humor,Negativity,Marriage,146421
Raymond,52,M,Lake Briannamouth,PhD,Chief of Staff,available;society;call,Muslim,21-34,F,7,5,7,5,5,Yes,Yes,Non-Vegetarian,9,07/01/1967,Capricorn,Yes,0,Humor;Intelligence,Disloyalty;Negativity,Marriage,31605
Erin,45,M,West Anna,PhD,"Teacher, special educational needs",church,Other,24-37,M,2,4,1,2,5,No,No,Other,2,23/11/1987,Sagittarius,Yes,3,Kindness;Humor,Disloyalty;Disloyalty,Casual,102303
Stephen,50,F,Jeffreyport,Masters,Clinical psychologist,run;lose,Muslim,30-44,M,10,1,9,9,10,Yes,Yes,Vegan,7,03/07/1989,Cancer,Yes,5,Honesty;Compatibility;Compatibility,Negativity;Disloyalty,Marriage,188211
Mary,53,M,Brianborough,Masters,Ranger/warden,before,Hindu,29-49,F,6,7,4,6,5,Yes,Yes,Vegetarian,5,20/10/1997,Libra,Yes,5,Intelligence,Negativity,Casual,106125
Sara,57,M,Jonesstad,PhD,Armed forces operational officer,few;product,Buddhist,25-46,F,7,7,3,8,4,Yes,Yes,Vegetarian,9,15/06/1972,Gemini,No,0,Humor;Intelligence;Compatibility,Negativity;Negativity,Marriage,174990
Jacob,21,F,Brownmouth,PhD,Web designer,sport;imagine,Buddhist,20-48,F,9,9,5,5,4,Yes,No,Vegetarian,7,07/11/1998,Scorpio,Yes,4,Compatibility;Humor,Negativity;Smoking,Marriage,188518
Leah,21,F,Graybury,High School,International aid/development worker,stuff;although;buy,Other,24-39,M,7,5,9,4,7,No,No,Vegetarian,8,15/07/1972,Cancer,No,0,Kindness;Compatibility,Smoking,Marriage,154040
Susan,56,M,Jefferyfort,Masters,Special educational needs teacher,cover;piece;play,Muslim,26-47,M,1,7,1,9,10,No,Yes,Vegetarian,10,09/06/1966,Gemini,No,0,Intelligence,Disloyalty,Long-term,174118
Paul,53,F,Jonathanmouth,High School,Data processing manager,employee;program,Buddhist,22-37,F,2,9,8,7,3,No,No,Vegan,1,30/03/1973,Aries,No,0,Intelligence;Kindness;Humor,Negativity,Marriage,185890
Michael,18,F,North Dianemouth,Masters,"Engineer, civil (contracting)",generation;case,Buddhist,22-45,F,2,2,1,10,8,Yes,Yes,Non-Vegetarian,9,12/08/1990,Leo,No,0,Intelligence;Intelligence;Humor,Negativity,Casual,34324
Jerry,49,F,Port Lauraborough,Masters,"Horticulturist, amenity",about;five,Other,20-43,F,10,10,8,1,9,Yes,No,Other,4,02/05/1981,Taurus,Yes,4,Kindness;Support;Intelligence,Negativity;Disloyalty,Long-term,106323
Connie,56,F,Bondberg,Masters,Police officer,the;staff,Buddhist,21-48,M,1,1,10,10,5,No,No,Other,6,12/05/2001,Taurus,No,0,Support;Humor,Smoking;Disloyalty,Casual,39111
Jason,55,M,Port Kimberly,Masters,Personnel officer,information,Other,30-32,M,6,1,6,3,9,Yes,No,Vegetarian,5,17/06/1960,Gemini,No,0,Intelligence,Disloyalty;Negativity,Casual,199182
Thomas,48,F,West Roger,PhD,Television production assistant,huge,Jewish,27-47,F,5,1,1,5,1,Yes,Yes,Vegetarian,8,26/03/1971,Aries,No,0,Intelligence,Negativity;Negativity,Casual,46389
Joan,26,F,North Evan,Masters,Fisheries officer,federal,Jewish,26-50,M,9,9,8,1,1,No,No,Other,2,18/06/1968,Gemini,Yes,0,Intelligence;Humor;Compatibility,Disloyalty;Disloyalty,Marriage,152177
Jeffery,26,F,Amychester,PhD,Consulting civil engineer,me;main;score,Jewish,28-39,F,3,2,9,10,5,Yes,Yes,Vegetarian,9,27/10/1996,Scorpio,Yes,0,Support;Honesty,Disloyalty;Negativity,Long-term,71427
Jeremy,52,M,Martinezton,Bachelors,Environmental education officer,light,Christian,23-42,M,6,8,10,5,4,No,Yes,Non-Vegetarian,4,14/07/1995,Cancer,Yes,0,Humor;Compatibility;Compatibility,Disloyalty,Marriage,189818
Deanna,56,F,West Jasonfurt,Masters,Publishing rights manager,others,Christian,29-39,M,5,3,2,10,5,Yes,No,Vegetarian,1,17/11/1964,Scorpio,Yes,4,Humor;Humor;Humor,Negativity,Casual,152883
Lindsay,57,F,Port Patrickshire,PhD,"Surveyor, building control",college;season,Atheist,23-42,F,10,4,2,10,3,No,Yes,Vegan,6,03/07/1974,Cancer,No,0,Intelligence,Negativity;Disloyalty,Long-term,161189
Holly,33,F,Matthewburgh,Bachelors,Radio producer,before,Buddhist,28-46,F,8,7,3,1,2,Yes,Yes,Vegan,6,09/05/1971,Taurus,No,0,Humor;Honesty,Negativity,Marriage,155808
Joshua,32,M,Port Robertburgh,Bachelors,"Engineer, water",capital;other;just,Muslim,22-46,M,7,7,5,5,3,Yes,Yes,Vegan,2,30/12/2001,Capricorn,Yes,5,Intelligence;Support,Negativity,Casual,142221
Andrew,36,F,East Julie,PhD,Furniture conservator/restorer,budget,Hindu,26-41,F,10,1,9,9,6,Yes,Yes,Vegetarian,2,14/03/1992,Pisces,Yes,1,Intelligence;Kindness;Compatibility,Disloyalty;Smoking,Casual,43234
Larry,21,F,East Paulbury,Bachelors,Media buyer,pretty,Atheist,24-32,F,4,1,9,2,10,Yes,No,Other,8,08/12/1966,Sagittarius,Yes,1,Kindness;Humor,Negativity;Smoking,Long-term,83441
Travis,46,F,Allenside,Bachelors,Biomedical scientist,data;author;group,Muslim,22-48,F,9,2,1,8,5,Yes,Yes,Other,9,26/02/1980,Pisces,Yes,5,Intelligence;Humor,Disloyalty,Marriage,30846
John,29,F,Kellyburgh,PhD,Waste management officer,several;challenge,Other,21-35,F,10,10,7,4,8,Yes,No,Other,3,12/11/1966,Scorpio,No,0,Compatibility;Intelligence,Smoking,Casual,40954
Diana,20,M,Port Jamesside,Bachelors,"Designer, jewellery",consider;cultural;clear,Muslim,22-35,M,1,9,3,8,1,No,No,Non-Vegetarian,5,27/04/1979,Taurus,No,0,Intelligence;Intelligence;Kindness,Smoking;Negativity,Long-term,109239
Claudia,30,F,Port Jasonstad,Bachelors,Accommodation manager,soon;student,Jewish,29-42,F,5,5,4,6,9,No,Yes,Vegan,3,10/07/1995,Cancer,No,0,Support;Compatibility,Disloyalty;Negativity,Long-term,76514
Katelyn,38,F,South Brandon,High School,Ceramics designer,education;score,Hindu,26-43,M,7,6,3,8,1,Yes,No,Non-Vegetarian,9,15/11/1960,Scorpio,Yes,4,Kindness,Smoking;Smoking,Casual,118236
Alyssa,32,M,South Timothy,PhD,"Engineer, chemical",show,Buddhist,24-37,F,1,8,1,10,5,Yes,No,Non-Vegetarian,6,01/07/1985,Cancer,No,0,Intelligence,Negativity;Negativity,Marriage,127579
Lisa,24,M,West Adrian,Masters,"Restaurant manager, fast food",late;history,Muslim,21-42,F,8,6,5,4,8,No,Yes,Non-Vegetarian,10,21/07/1988,Cancer,No,0,Intelligence,Disloyalty;Negativity,Marriage,167541
James,37,M,Kevinstad,High School,Herpetologist,well;woman;cup,Atheist,27-49,M,2,7,4,7,1,No,Yes,Vegetarian,5,23/08/1969,Virgo,No,0,Humor;Kindness;Humor,Disloyalty;Smoking,Casual,191177
Samantha,47,M,North Timothyburgh,Masters,Freight forwarder,ready,Other,23-50,F,2,6,3,3,5,No,No,Vegan,8,04/10/1962,Libra,No,0,Kindness;Honesty;Humor,Disloyalty;Smoking,Marriage,72101
Susan,36,F,Cummingsside,Masters,Building control surveyor,pressure;sell,Jewish,23-40,M,8,9,5,9,8,No,Yes,Non-Vegetarian,6,07/07/1979,Cancer,No,0,Kindness;Intelligence;Kindness,Smoking,Casual,94323
Felicia,53,M,New Traceyhaven,PhD,Petroleum engineer,five;from;cover,Muslim,23-39,F,6,2,4,2,4,No,No,Vegan,5,10/03/1972,Pisces,No,0,Compatibility;Intelligence;Kindness,Smoking;Disloyalty,Long-term,121922
Jonathon,57,M,West Jasonside,Masters,Homeopath,term,Christian,20-40,F,8,7,8,4,10,No,No,Vegetarian,3,26/12/1963,Capricorn,Yes,5,Honesty,Negativity,Long-term,198048
Charles,27,M,South Austinton,Bachelors,Insurance risk surveyor,management;woman;blue,Muslim,28-39,F,6,7,3,2,3,No,Yes,Non-Vegetarian,9,15/12/1970,Sagittarius,Yes,5,Humor;Honesty;Kindness,Disloyalty;Negativity,Casual,157534
Douglas,53,M,New Todd,Masters,Make,crime;be;somebody,Hindu,30-39,M,5,2,4,1,3,No,Yes,Other,2,10/04/1985,Aries,No,0,Kindness,Disloyalty;Negativity,Long-term,97584
Jamie,36,M,Mosleymouth,Masters,"Restaurant manager, fast food",name;personal;finally,Atheist,20-43,F,3,1,8,7,4,No,Yes,Vegan,5,06/12/2004,Sagittarius,No,0,Kindness;Support;Compatibility,Disloyalty;Disloyalty,Casual,134537
James,23,F,Lake Joshuafurt,PhD,Ship broker,choose,Other,23-34,M,6,5,9,9,6,Yes,No,Vegan,1,26/06/1968,Cancer,No,0,Compatibility;Intelligence;Support,Disloyalty;Negativity,Long-term,108477
Sara,25,M,Stevenland,PhD,Horticultural consultant,both;writer,Jewish,27-44,M,10,4,9,3,8,No,Yes,Vegan,5,23/03/1969,Aries,No,0,Support,Negativity;Smoking,Casual,72533
Christopher,55,M,North Evan,PhD,Physiological scientist,occur;successful;get,Christian,25-41,M,10,2,5,5,3,Yes,Yes,Vegan,7,09/10/1985,Libra,No,0,Humor,Negativity,Long-term,31828
Donald,45,M,Hughestown,PhD,Emergency planning/management officer,contain;training;those,Hindu,27-50,M,3,7,9,6,8,Yes,No,Vegan,3,13/03/2005,Pisces,Yes,0,Support;Humor;Support,Negativity,Casual,31917
David,35,M,Darleneside,PhD,Chief Marketing Officer,might,Buddhist,21-48,M,5,7,10,7,3,No,Yes,Vegan,10,06/02/1976,Aquarius,No,0,Honesty;Humor;Honesty,Disloyalty;Smoking,Long-term,50618
Chad,50,M,Port Daniel,Bachelors,Clinical molecular geneticist,public;protect;no,Jewish,20-36,M,6,5,5,7,1,No,No,Non-Vegetarian,1,11/10/1972,Libra,No,0,Support;Intelligence,Negativity,Casual,62254
Jason,38,M,Lake Davidside,Masters,Clinical molecular geneticist,project,Buddhist,20-35,F,5,5,3,9,7,No,No,Vegan,8,23/04/1965,Taurus,Yes,2,Intelligence;Humor,Smoking;Disloyalty,Long-term,135292
Gary,40,F,Greenview,Bachelors,Press photographer,game,Hindu,27-41,M,10,3,3,1,8,No,No,Vegan,7,24/11/1973,Sagittarius,No,0,Intelligence,Negativity;Negativity,Long-term,77362
Anthony,43,M,South Robertland,High School,"Scientist, water quality",run,Hindu,22-31,M,5,2,5,2,7,No,Yes,Vegan,10,03/05/1971,Taurus,No,0,Support;Intelligence;Honesty,Disloyalty,Casual,50128
Shannon,19,F,Robertshire,Masters,Animal nutritionist,week,Atheist,24-41,M,1,4,2,5,1,Yes,No,Vegan,5,05/09/1995,Virgo,No,0,Support;Honesty,Negativity;Negativity,Casual,153781
Heather,25,M,Simmonsmouth,High School,Administrator,bag;big,Buddhist,26-39,F,10,6,10,10,4,Yes,Yes,Non-Vegetarian,5,11/03/1981,Pisces,No,0,Humor,Smoking,Casual,95545
Stephanie,59,F,West Davidview,PhD,"Therapist, nutritional",behind;force;voice,Jewish,24-42,M,9,3,9,2,10,No,No,Other,4,14/03/1965,Pisces,No,0,Kindness;Honesty,Negativity,Casual,112180
Cassandra,34,M,Burgessmouth,Bachelors,Solicitor,return,Buddhist,26-48,M,2,7,5,5,5,Yes,Yes,Vegetarian,2,21/02/1991,Pisces,No,0,Kindness,Smoking,Casual,117958
Kevin,27,M,East Ryan,High School,Network engineer,forget,Atheist,24-50,F,1,7,8,10,4,No,Yes,Other,2,30/07/1977,Leo,No,0,Humor,Negativity;Smoking,Marriage,170937
Michelle,51,F,Drakeburgh,PhD,"Journalist, broadcasting",where;he,Hindu,22-45,M,2,8,10,4,7,Yes,Yes,Vegan,2,22/02/1989,Pisces,Yes,0,Kindness,Disloyalty;Disloyalty,Long-term,163291
Carl,21,M,Sandersberg,High School,Building services engineer,less;bed;night,Atheist,24-47,F,2,3,1,1,4,No,No,Other,5,24/09/1983,Libra,No,0,Kindness;Support;Honesty,Disloyalty,Long-term,69809
Jo,44,F,New Stacyborough,PhD,"Engineer, communications",Mrs;in;capital,Atheist,24-49,M,5,1,6,2,5,Yes,No,Vegetarian,1,20/01/1996,Aquarius,No,0,Intelligence,Disloyalty;Disloyalty,Long-term,146748
Laura,51,M,Samanthafort,Masters,Energy engineer,wind,Other,28-33,M,4,1,10,8,5,Yes,Yes,Vegetarian,10,09/01/2001,Capricorn,Yes,2,Humor,Negativity;Negativity,Casual,35287
Charles,51,F,Sherrychester,Bachelors,"Psychotherapist, dance movement",street;decision;number,Other,24-33,F,3,7,7,2,3,Yes,Yes,Vegetarian,4,07/07/1984,Cancer,No,0,Compatibility;Support;Intelligence,Smoking,Casual,195459
Dustin,32,F,Dianashire,Bachelors,Insurance broker,various;again,Buddhist,24-36,F,2,8,1,6,1,Yes,No,Vegan,1,10/03/1984,Pisces,No,0,Support;Humor;Humor,Smoking,Casual,38512
Leslie,46,F,South Gregoryland,High School,Leisure centre manager,morning;most,Buddhist,24-47,F,10,2,6,7,3,Yes,Yes,Other,4,15/06/2003,Gemini,No,0,Intelligence,Negativity,Casual,162414
David,46,F,East Christinefurt,PhD,Research scientist (maths),pattern;range;drive,Atheist,20-50,M,5,5,1,6,4,No,Yes,Vegan,4,23/02/1978,Pisces,No,0,Honesty;Support;Intelligence,Smoking,Casual,138872
Brian,24,M,Jacobstown,High School,Copy,listen,Christian,29-49,M,1,5,1,7,5,Yes,Yes,Vegetarian,8,09/11/1985,Scorpio,Yes,0,Intelligence;Intelligence,Disloyalty;Disloyalty,Long-term,180288
Cameron,53,F,North Sarahmouth,Masters,Printmaker,election;chance,Jewish,28-35,M,2,2,6,4,2,No,No,Vegetarian,5,05/12/1994,Sagittarius,No,0,Humor,Disloyalty,Casual,123070
John,38,M,Jenkinsstad,High School,Television/film/video producer,project;true;dream,Jewish,28-42,F,9,4,2,2,4,No,No,Other,7,26/07/1967,Leo,No,0,Support;Support,Negativity,Casual,109767
Christopher,25,M,Tanyastad,High School,Private music teacher,can;remain,Atheist,26-35,M,1,9,6,10,6,Yes,No,Vegan,9,18/11/1990,Scorpio,No,0,Humor,Disloyalty;Negativity,Long-term,127829
Sarah,55,M,North Stephanieshire,High School,"Secretary, company",anything;interesting;office,Jewish,26-35,M,5,6,8,3,2,Yes,No,Non-Vegetarian,7,08/02/1996,Aquarius,Yes,2,Intelligence,Disloyalty;Disloyalty,Marriage,187686
Holly,29,M,Williamland,PhD,Theatre director,society,Christian,25-38,M,3,10,5,2,2,No,No,Vegetarian,5,16/07/1981,Cancer,No,0,Compatibility;Compatibility,Disloyalty;Smoking,Long-term,197330
James,57,M,East Katie,Masters,"Designer, interior/spatial",make,Buddhist,22-37,M,3,8,4,9,9,Yes,Yes,Other,1,15/04/1964,Aries,Yes,5,Kindness;Support;Support,Negativity;Smoking,Marriage,72078
Barbara,32,F,Millerview,Bachelors,Chief Marketing Officer,value;three,Jewish,22-34,M,9,4,6,4,8,Yes,Yes,Vegetarian,8,05/04/1962,Aries,Yes,1,Humor;Honesty;Compatibility,Smoking,Casual,136288
Deborah,59,M,Lake Bryanburgh,Bachelors,"Journalist, newspaper",financial,Atheist,20-37,F,9,7,9,5,8,Yes,Yes,Other,3,22/01/2001,Aquarius,Yes,0,Honesty;Intelligence;Humor,Disloyalty,Casual,113524
Samuel,50,F,Whitebury,High School,Astronomer,special;southern;this,Christian,23-49,M,10,10,7,3,1,No,No,Vegetarian,3,25/07/1988,Leo,No,0,Kindness;Support;Support,Smoking;Smoking,Casual,42219
Evan,40,F,West Matthew,Masters,"Sound technician, broadcasting/film/video",method;until,Jewish,30-34,F,5,10,8,7,4,Yes,No,Non-Vegetarian,9,17/10/2001,Libra,Yes,3,Support;Intelligence,Disloyalty,Marriage,30235
Steven,27,F,North Elizabethborough,High School,"Conservator, museum/gallery",newspaper;lot,Other,21-35,F,5,10,6,4,6,Yes,Yes,Non-Vegetarian,1,17/11/1976,Scorpio,Yes,1,Kindness,Smoking;Disloyalty,Casual,72929
David,29,M,North Lindsaymouth,PhD,Recruitment consultant,range;generation,Muslim,21-41,F,6,6,3,4,6,Yes,No,Vegetarian,4,01/01/1988,Capricorn,Yes,4,Compatibility;Intelligence,Smoking,Casual,157309
Gina,57,M,Katherineborough,Masters,Higher education careers adviser,ever;light;hear,Atheist,29-36,F,7,8,1,4,2,Yes,No,Non-Vegetarian,8,18/12/1961,Sagittarius,No,0,Support,Negativity;Disloyalty,Long-term,97444
Amber,58,M,East Taylorburgh,High School,"Research officer, political party",out;civil,Jewish,27-47,F,4,7,8,9,10,No,No,Vegetarian,2,25/11/2001,Sagittarius,Yes,5,Honesty,Negativity,Marriage,169639
Jesse,32,F,South Stephanie,PhD,"Research officer, government",onto,Atheist,28-33,M,6,8,2,7,1,No,Yes,Vegan,4,08/07/1985,Cancer,Yes,5,Humor;Honesty,Disloyalty;Negativity,Marriage,131834
Emily,36,M,Lake Sarahmouth,PhD,Health promotion specialist,realize,Muslim,20-43,M,8,6,7,5,4,Yes,Yes,Vegetarian,5,04/04/1974,Aries,Yes,2,Support;Compatibility,Negativity;Smoking,Long-term,114555
Todd,24,M,Lake Alan,Masters,Risk analyst,network;upon,Hindu,23-34,F,4,1,5,8,2,Yes,No,Vegan,6,27/09/1961,Libra,No,0,Support;Kindness;Kindness,Smoking;Smoking,Casual,103698
James,58,F,Oliviachester,High School,Environmental education officer,soon;interesting;current,Buddhist,21-40,F,2,3,6,5,10,Yes,Yes,Vegan,9,01/06/1968,Gemini,Yes,5,Support,Smoking;Disloyalty,Long-term,154450
Timothy,53,M,Lake Christinefort,PhD,"Engineer, electrical",decide;lawyer,Christian,23-49,M,5,4,6,6,6,Yes,Yes,Vegetarian,5,18/12/1960,Sagittarius,No,0,Compatibility,Disloyalty,Marriage,166487
Abigail,36,F,East Abigailmouth,High School,Press photographer,budget,Muslim,29-33,M,4,4,9,8,4,Yes,Yes,Vegan,2,01/01/1968,Capricorn,No,0,Humor;Honesty;Compatibility,Negativity;Negativity,Marriage,197231
Donald,35,M,Melissashire,Masters,Minerals surveyor,management;before,Muslim,26-34,F,3,9,1,8,10,Yes,Yes,Other,1,09/05/1967,Taurus,Yes,5,Kindness;Kindness;Compatibility,Smoking;Disloyalty,Casual,73925
Jessica,35,F,West Ashleyfort,Masters,Facilities manager,blood,Other,24-34,M,8,4,8,9,2,No,Yes,Vegetarian,7,05/05/1970,Taurus,No,0,Intelligence;Humor;Humor,Negativity;Smoking,Long-term,167023
Megan,59,M,Kevinshire,High School,General practice doctor,stay,Christian,22-37,F,8,10,9,6,6,Yes,Yes,Vegetarian,8,17/11/2000,Scorpio,No,0,Honesty;Kindness,Smoking,Long-term,117388
Stephanie,51,F,Victoriamouth,High School,Advertising account executive,student,Buddhist,28-38,F,7,8,6,10,6,Yes,No,Vegan,5,02/09/1981,Virgo,Yes,3,Compatibility;Intelligence;Intelligence,Negativity,Marriage,38007
Benjamin,46,F,South Donald,Bachelors,Wellsite geologist,safe;woman,Christian,21-49,M,1,9,9,4,10,No,Yes,Vegan,3,21/07/1985,Cancer,Yes,3,Kindness,Disloyalty,Casual,88596
Rebecca,29,M,Edwardsside,PhD,Proofreader,begin,Muslim,23-43,M,4,3,5,10,10,Yes,Yes,Other,10,22/03/1974,Aries,No,0,Kindness,Smoking;Negativity,Long-term,151101
Joshua,34,M,New Stephen,Masters,Environmental manager,perhaps;or;control,Other,21-41,F,8,6,9,10,8,Yes,No,Vegetarian,6,23/04/2001,Taurus,No,0,Compatibility;Kindness;Humor,Smoking;Negativity,Long-term,191595
Scott,33,F,West Reginaborough,PhD,Merchant navy officer,lay;himself;not,Hindu,27-40,M,3,4,10,5,2,Yes,Yes,Vegan,8,16/01/1964,Capricorn,No,0,Compatibility;Intelligence;Support,Smoking;Disloyalty,Long-term,118861
Kelly,58,M,Gibsonport,Bachelors,"Engineer, manufacturing systems",glass,Jewish,28-46,M,5,9,3,2,3,Yes,No,Other,6,01/11/2000,Scorpio,No,0,Kindness;Compatibility,Smoking;Negativity,Long-term,116740
Amanda,31,M,South Paulview,PhD,Technical author,them;miss,Atheist,30-40,F,2,7,9,6,10,No,Yes,Vegetarian,6,02/05/1976,Taurus,No,0,Support;Compatibility,Disloyalty,Long-term,45524
Katherine,46,F,South Jacob,High School,Therapeutic radiographer,tend,Jewish,26-33,M,3,10,5,8,6,No,Yes,Other,3,26/07/1964,Leo,Yes,1,Humor,Negativity;Smoking,Casual,180354
Aaron,39,F,Toddville,High School,"Journalist, newspaper",deal,Buddhist,24-47,F,3,5,2,1,6,Yes,Yes,Non-Vegetarian,9,31/12/1995,Capricorn,No,0,Honesty;Compatibility;Intelligence,Smoking;Disloyalty,Long-term,185002
Linda,31,M,Lake Melissa,PhD,"Engineer, biomedical",Mr;least,Hindu,25-45,F,5,5,2,1,4,Yes,No,Non-Vegetarian,8,02/05/1972,Taurus,Yes,1,Kindness;Compatibility;Kindness,Negativity;Negativity,Long-term,161149
Lisa,40,M,West Joetown,High School,Sales executive,record;friend;action,Hindu,23-34,F,3,10,9,1,5,Yes,Yes,Vegan,3,18/08/1988,Leo,Yes,3,Support,Smoking,Marriage,155501
Christopher,54,F,Harveyfurt,PhD,Biomedical engineer,stay;during;never,Atheist,29-44,F,3,10,1,3,3,Yes,Yes,Non-Vegetarian,6,11/09/1965,Virgo,No,0,Kindness,Negativity,Long-term,50611
Susan,40,F,Rachelland,PhD,Newspaper journalist,cultural;eight;government,Jewish,24-43,F,4,3,9,8,1,Yes,No,Vegetarian,2,14/02/1978,Aquarius,Yes,3,Support;Support,Negativity,Marriage,178056
Jason,19,F,Charlesmouth,High School,Communications engineer,bad;a;writer,Atheist,27-40,M,7,3,8,3,5,No,No,Other,9,14/07/1974,Cancer,No,0,Intelligence;Humor;Honesty,Disloyalty,Long-term,44060
Linda,34,F,Vaughntown,Masters,Dramatherapist,she;serious;left,Atheist,26-32,M,7,8,8,9,7,No,Yes,Other,7,22/01/1964,Aquarius,Yes,1,Intelligence;Kindness;Humor,Disloyalty,Marriage,73303
Jessica,22,M,Randyside,High School,"Teacher, primary school",management;security;citizen,Jewish,25-49,M,4,2,7,6,6,No,No,Vegan,6,30/05/1964,Gemini,No,0,Support;Intelligence;Honesty,Negativity;Negativity,Long-term,190359
Mark,32,M,West Catherineton,PhD,Educational psychologist,dinner;different,Atheist,27-49,F,8,2,3,8,5,No,Yes,Other,7,26/09/1995,Libra,Yes,5,Intelligence;Kindness;Kindness,Negativity;Negativity,Marriage,69711
Jennifer,33,F,Port Casey,Masters,"Surveyor, commercial/residential",yeah;than;agree,Other,26-44,F,6,6,7,5,6,No,No,Vegetarian,6,25/11/1981,Sagittarius,Yes,2,Kindness;Honesty,Disloyalty;Negativity,Marriage,173026
Michelle,40,M,Klinechester,Masters,Probation officer,even;alone,Buddhist,25-42,F,9,3,5,3,5,Yes,Yes,Non-Vegetarian,8,05/03/1972,Pisces,No,0,Support;Humor,Negativity;Negativity,Marriage,103340
Kathleen,28,F,Susanstad,Masters,Financial manager,my;by,Jewish,20-35,M,8,5,5,9,7,Yes,No,Vegetarian,2,10/03/1969,Pisces,No,0,Support;Compatibility;Support,Disloyalty;Smoking,Marriage,132974
Calvin,55,F,Greenbury,PhD,Technical author,reduce;sell;these,Jewish,20-44,M,9,2,2,5,4,Yes,Yes,Vegan,2,01/10/1972,Libra,No,0,Kindness;Support,Smoking,Long-term,179646
Angela,34,F,Port Davidside,Bachelors,Forensic psychologist,need;thought;option,Christian,25-33,M,8,5,2,7,1,Yes,Yes,Other,8,06/10/2003,Libra,No,0,Intelligence;Intelligence,Negativity,Long-term,170256
Patrick,52,F,East Matthewbury,High School,Medical illustrator,teach,Buddhist,23-35,F,10,7,4,8,10,Yes,No,Vegetarian,3,07/07/1986,Cancer,Yes,0,Intelligence;Compatibility,Negativity;Disloyalty,Casual,180168
Ruth,29,F,South Lindsey,Masters,Nutritional therapist,investment;their,Atheist,27-47,F,1,6,9,4,5,No,Yes,Vegan,3,12/04/1974,Aries,No,0,Honesty;Support;Honesty,Smoking,Long-term,97728
Donald,22,M,Rivasville,Bachelors,Speech and language therapist,kitchen;of;five,Atheist,27-32,F,3,10,3,5,7,No,Yes,Vegetarian,2,09/11/1972,Scorpio,No,0,Compatibility;Intelligence;Kindness,Smoking;Negativity,Casual,195088
Isaiah,37,M,North Kevinport,Masters,Exercise physiologist,compare,Hindu,21-38,M,9,3,2,5,9,Yes,No,Vegetarian,4,14/10/1960,Libra,No,0,Compatibility;Kindness,Smoking,Marriage,41246
Michelle,51,F,North Michelestad,High School,"Scientist, research (maths)",still;I,Christian,24-50,F,4,6,4,10,10,No,Yes,Non-Vegetarian,10,02/01/1973,Capricorn,No,0,Intelligence;Humor,Disloyalty;Negativity,Casual,179453
Raven,54,M,Stonechester,Bachelors,Occupational therapist,however;matter,Christian,27-38,F,5,7,2,8,8,No,Yes,Vegan,10,26/08/1999,Virgo,Yes,0,Intelligence;Kindness;Support,Negativity,Marriage,157796
Emily,22,F,Savageland,PhD,Maintenance engineer,authority;bit;form,Buddhist,22-34,F,6,6,1,1,7,Yes,Yes,Other,10,16/05/1988,Taurus,No,0,Honesty;Humor,Smoking;Smoking,Casual,197527
Anna,49,M,Port Kristina,Bachelors,Risk analyst,bring;necessary,Atheist,24-45,M,10,5,9,8,8,No,Yes,Vegan,5,17/07/1988,Cancer,Yes,3,Kindness;Compatibility,Negativity,Long-term,122263
Holly,49,M,Kristyfort,Masters,"Therapist, music",national;soldier;soldier,Jewish,26-37,M,5,10,7,10,3,No,No,Other,9,02/04/1989,Aries,Yes,4,Support,Negativity;Disloyalty,Long-term,165090
